Sensor ID, F22AF15072C9
Timestamp,2017-10-21 11:37:18
Samples,16382
Interval,500ms

Sample #, Temperature, Humidity, Lux, Acc X, Acc Y, Acc Z
2017-10-21 12:48:04,32.7,81.2,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:05,32.7,81.2,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:05,32.7,81.2,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:06,32.7,81.2,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:06,32.7,81.3,5.0,0.10,-0.97,-0.19
2017-10-21 12:48:07,32.7,81.3,5.0,0.11,-0.98,-0.20
2017-10-21 12:48:07,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:08,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:08,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:09,32.7,81.3,5.0,0.10,-0.98,-0.20
2017-10-21 12:48:09,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:10,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:10,32.7,81.3,5.0,0.08,-0.98,-0.20
2017-10-21 12:48:11,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:11,32.7,81.3,5.0,0.09,-0.97,-0.19
2017-10-21 12:48:12,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:12,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:13,32.7,81.3,5.0,0.10,-0.98,-0.17
2017-10-21 12:48:13,32.7,81.3,5.0,0.12,-0.98,-0.20
2017-10-21 12:48:14,32.7,81.3,5.0,0.10,-0.98,-0.18
2017-10-21 12:48:14,32.7,81.3,5.0,0.12,-0.98,-0.21
2017-10-21 12:48:15,32.7,81.2,5.0,0.12,-0.98,-0.18
2017-10-21 12:48:15,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:16,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:16,32.7,81.3,5.0,0.10,-0.97,-0.20
2017-10-21 12:48:17,32.7,81.3,5.0,0.09,-0.98,-0.18
2017-10-21 12:48:17,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:18,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:18,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:19,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:19,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:20,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:20,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:21,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:21,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:22,32.7,81.3,5.0,0.07,-0.98,-0.18
2017-10-21 12:48:22,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:23,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:23,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:24,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:24,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:25,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:25,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:26,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:26,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:27,32.7,81.3,5.0,0.07,-0.99,-0.17
2017-10-21 12:48:27,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:28,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:28,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:29,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:29,32.7,81.3,5.0,0.11,-0.98,-0.20
2017-10-21 12:48:30,32.7,81.3,5.0,0.06,-0.98,-0.18
2017-10-21 12:48:30,32.7,81.3,5.0,0.08,-0.98,-0.20
2017-10-21 12:48:31,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:31,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:32,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:32,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:33,32.7,81.3,5.0,0.07,-0.98,-0.18
2017-10-21 12:48:33,32.7,81.3,5.0,0.07,-0.98,-0.18
2017-10-21 12:48:34,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:34,32.7,81.3,5.0,0.08,-0.99,-0.17
2017-10-21 12:48:35,32.7,81.3,5.0,0.13,-0.98,-0.20
2017-10-21 12:48:35,32.7,81.3,5.0,0.10,-0.98,-0.20
2017-10-21 12:48:36,32.7,81.3,5.0,0.09,-0.98,-0.20
2017-10-21 12:48:36,32.7,81.3,5.0,0.08,-0.97,-0.20
2017-10-21 12:48:37,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:37,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:38,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:38,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:39,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:39,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:40,32.7,81.3,5.0,0.11,-0.98,-0.19
2017-10-21 12:48:40,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:41,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:41,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:42,32.7,81.3,5.0,0.09,-0.98,-0.18
2017-10-21 12:48:42,32.7,81.3,5.0,0.10,-0.98,-0.20
2017-10-21 12:48:43,32.7,81.3,5.0,0.06,-0.98,-0.18
2017-10-21 12:48:43,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:44,32.7,81.3,5.0,0.09,-0.98,-0.18
2017-10-21 12:48:44,32.7,81.3,5.0,0.08,-0.98,-0.19
2017-10-21 12:48:45,32.7,81.3,5.0,0.10,-0.98,-0.18
2017-10-21 12:48:45,32.7,81.3,5.0,0.08,-0.98,-0.17
2017-10-21 12:48:46,32.7,81.3,5.0,0.09,-0.98,-0.20
2017-10-21 12:48:46,32.7,81.3,5.0,0.08,-0.98,-0.20
2017-10-21 12:48:47,32.7,81.3,5.0,0.11,-0.99,-0.18
2017-10-21 12:48:47,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:48,32.7,81.3,5.0,0.10,-0.98,-0.18
2017-10-21 12:48:48,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:49,32.7,81.3,5.0,0.10,-0.99,-0.16
2017-10-21 12:48:49,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:50,32.7,81.3,5.0,0.06,-0.98,-0.19
2017-10-21 12:48:50,32.7,81.3,5.0,0.10,-0.98,-0.19
2017-10-21 12:48:51,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:51,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:52,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:48:52,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:53,32.7,81.3,5.0,0.07,-0.98,-0.18
2017-10-21 12:48:53,32.7,81.3,5.0,0.07,-0.98,-0.18
2017-10-21 12:48:54,32.7,81.3,5.0,0.07,-0.98,-0.19
2017-10-21 12:48:54,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:55,32.7,81.3,5.0,0.11,-0.98,-0.18
2017-10-21 12:48:55,32.7,81.3,5.0,0.09,-0.98,-0.18
2017-10-21 12:48:56,32.7,81.3,5.0,0.07,-0.98,-0.18
2017-10-21 12:48:56,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:57,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:57,32.7,81.3,5.0,0.06,-0.98,-0.18
2017-10-21 12:48:58,32.7,81.3,5.0,0.06,-0.98,-0.18
2017-10-21 12:48:58,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:59,32.7,81.3,5.0,0.08,-0.98,-0.18
2017-10-21 12:48:59,32.7,81.3,5.0,0.07,-0.94,-0.17
2017-10-21 12:49:00,32.7,81.3,5.0,0.11,-0.97,-0.19
2017-10-21 12:49:00,32.7,81.3,5.0,0.10,-0.97,-0.18
2017-10-21 12:49:01,32.7,81.3,5.0,0.09,-0.97,-0.21
2017-10-21 12:49:01,32.7,81.2,5.0,0.08,-0.98,-0.19
2017-10-21 12:49:02,32.7,81.3,5.0,0.06,-0.98,-0.18
2017-10-21 12:49:02,32.7,81.3,5.0,0.09,-0.98,-0.19
2017-10-21 12:49:03,32.7,81.3,5.0,0.11,-0.98,-0.18
2017-10-21 12:49:03,32.7,81.3,5.0,-0.03,-0.91,-0.15
2017-10-21 12:49:04,32.7,81.3,5.0,0.05,-0.95,-0.14
2017-10-21 12:49:04,32.7,81.3,5.0,-0.04,-1.00,-0.05
2017-10-21 12:49:05,32.7,81.3,5.0,0.09,-0.98,-0.18
2017-10-21 12:49:05,32.7,81.3,5.0,0.04,-1.00,-0.13
2017-10-21 12:49:06,32.7,81.3,5.0,0.00,-0.99,-0.12
2017-10-21 12:49:06,32.7,81.3,5.0,0.01,-0.99,-0.17
2017-10-21 12:49:07,32.7,81.3,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:07,32.7,81.3,5.0,0.03,-0.99,-0.17
2017-10-21 12:49:08,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:08,32.7,81.3,5.0,0.07,-0.98,-0.16
2017-10-21 12:49:09,32.7,81.3,5.0,0.02,-0.98,-0.17
2017-10-21 12:49:09,32.7,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:10,32.7,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:10,32.7,81.3,5.0,0.05,-0.98,-0.16
2017-10-21 12:49:11,32.7,81.3,5.0,0.01,-0.99,-0.15
2017-10-21 12:49:11,32.7,81.3,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:12,32.7,81.3,5.0,0.05,-0.99,-0.17
2017-10-21 12:49:12,32.7,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:49:13,32.7,81.2,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:13,32.7,81.3,5.0,0.02,-0.97,-0.19
2017-10-21 12:49:14,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:14,32.7,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:15,32.7,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:15,32.7,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:16,32.7,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:49:16,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:17,32.7,81.3,5.0,0.05,-1.16,-0.15
2017-10-21 12:49:17,32.7,81.3,5.0,0.04,-1.00,-0.14
2017-10-21 12:49:18,32.7,81.3,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:18,32.7,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:19,32.7,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:19,32.7,81.3,5.0,0.05,-0.98,-0.15
2017-10-21 12:49:20,32.7,81.3,5.0,0.06,-0.99,-0.18
2017-10-21 12:49:20,32.7,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:21,32.7,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:21,32.7,81.3,5.0,0.03,-0.99,-0.17
2017-10-21 12:49:22,32.7,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:22,32.7,81.2,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:23,32.8,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:23,32.7,81.2,5.0,0.04,-0.98,-0.16
2017-10-21 12:49:24,32.7,81.2,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:24,32.8,81.3,5.0,0.02,-0.99,-0.16
2017-10-21 12:49:25,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:25,32.7,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:26,32.7,81.2,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:26,32.7,81.3,5.0,0.04,-0.99,-0.12
2017-10-21 12:49:27,32.7,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:27,32.7,81.2,5.0,0.02,-0.99,-0.14
2017-10-21 12:49:28,32.7,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:49:28,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:49:29,32.8,81.2,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:29,32.7,81.2,5.0,0.05,-0.99,-0.14
2017-10-21 12:49:30,32.8,81.3,5.0,0.07,-0.99,-0.16
2017-10-21 12:49:30,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:31,32.8,81.3,5.0,0.07,-0.98,-0.17
2017-10-21 12:49:31,32.7,81.3,5.0,0.07,-0.98,-0.17
2017-10-21 12:49:32,32.8,81.3,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:32,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:33,32.7,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:49:33,32.7,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:34,32.7,81.3,5.0,0.05,-0.98,-0.15
2017-10-21 12:49:34,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:35,32.8,81.3,5.0,0.05,-0.99,-0.14
2017-10-21 12:49:35,32.8,81.3,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:36,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:36,32.7,81.3,5.0,0.04,-0.98,-0.16
2017-10-21 12:49:37,32.7,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:37,32.8,81.3,5.0,0.06,-0.98,-0.15
2017-10-21 12:49:38,32.7,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:38,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:39,32.8,81.3,5.0,0.06,-0.99,-0.14
2017-10-21 12:49:39,32.7,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:40,32.8,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:40,32.7,81.3,5.0,0.01,-1.01,-0.16
2017-10-21 12:49:41,32.7,81.3,5.0,0.10,-0.98,-0.15
2017-10-21 12:49:41,32.7,81.3,5.0,0.07,-0.98,-0.16
2017-10-21 12:49:42,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:42,32.8,81.3,5.0,0.05,-0.99,-0.14
2017-10-21 12:49:43,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:43,32.8,81.3,5.0,0.06,-0.99,-0.15
2017-10-21 12:49:44,32.8,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:44,32.7,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:45,32.7,81.3,5.0,0.08,-0.99,-0.15
2017-10-21 12:49:45,32.7,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:49:46,32.7,81.3,5.0,0.03,-0.99,-0.16
2017-10-21 12:49:46,32.8,81.3,5.0,0.03,-0.99,-0.16
2017-10-21 12:49:47,32.8,81.3,5.0,0.08,-0.99,-0.16
2017-10-21 12:49:47,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:48,32.7,81.3,5.0,0.05,-0.98,-0.16
2017-10-21 12:49:48,32.7,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:49,32.8,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:49:49,32.7,81.3,5.0,0.03,-0.98,-0.16
2017-10-21 12:49:50,32.8,81.3,5.0,0.05,-0.99,-0.15
2017-10-21 12:49:50,32.8,81.3,5.0,0.07,-0.98,-0.16
2017-10-21 12:49:51,32.8,81.3,5.0,0.04,-0.98,-0.17
2017-10-21 12:49:51,32.8,81.3,5.0,0.03,-0.99,-0.16
2017-10-21 12:49:52,32.8,81.3,5.0,0.07,-0.99,-0.16
2017-10-21 12:49:52,32.8,81.3,5.0,0.05,-0.99,-0.17
2017-10-21 12:49:53,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:53,32.8,81.3,5.0,0.06,-0.98,-0.17
2017-10-21 12:49:54,32.8,81.3,5.0,0.03,-0.99,-0.16
2017-10-21 12:49:54,32.8,81.3,5.0,0.05,-0.98,-0.18
2017-10-21 12:49:55,32.8,81.3,5.0,0.06,-0.99,-0.17
2017-10-21 12:49:55,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:56,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:56,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:57,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:57,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:49:58,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:49:58,32.8,81.3,5.0,0.06,-0.99,-0.14
2017-10-21 12:49:59,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:49:59,32.8,81.3,5.0,0.06,-0.99,-0.16
2017-10-21 12:50:00,32.8,81.3,5.0,0.07,-0.99,-0.16
2017-10-21 12:50:00,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:50:01,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:50:01,32.8,81.3,5.0,0.05,-0.98,-0.17
2017-10-21 12:50:02,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:50:02,32.8,81.3,5.0,0.05,-0.99,-0.14
2017-10-21 12:50:03,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:50:03,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:50:04,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:50:04,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:05,32.8,81.3,5.0,0.02,-0.99,-0.15
2017-10-21 12:50:05,32.8,81.3,5.0,0.04,-0.98,-0.14
2017-10-21 12:50:06,32.8,81.3,5.0,0.02,-0.99,-0.13
2017-10-21 12:50:06,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:50:07,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:50:07,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:50:08,32.8,81.3,5.0,0.04,-0.99,-0.16
2017-10-21 12:50:08,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:50:09,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:50:09,32.8,81.3,5.0,0.04,-0.99,-0.15
2017-10-21 12:50:10,32.8,81.3,5.0,0.05,-0.99,-0.14
2017-10-21 12:50:10,32.8,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:50:11,32.8,81.3,5.0,0.04,-0.99,-0.14
2017-10-21 12:50:11,32.8,81.3,5.0,0.05,-0.99,-0.14
2017-10-21 12:50:12,32.8,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:50:12,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:50:13,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:13,32.8,81.3,5.0,0.02,-0.99,-0.13
2017-10-21 12:50:14,32.8,81.3,5.0,0.00,-1.00,-0.11
2017-10-21 12:50:14,32.8,81.3,5.0,0.01,-0.99,-0.14
2017-10-21 12:50:15,32.8,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:50:15,32.8,81.3,5.0,0.00,-0.99,-0.14
2017-10-21 12:50:16,32.8,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:50:16,32.8,81.3,5.0,0.03,-0.99,-0.14
2017-10-21 12:50:17,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:17,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:18,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:18,32.8,81.3,5.0,0.01,-0.99,-0.13
2017-10-21 12:50:19,32.8,81.3,5.0,0.02,-0.99,-0.13
2017-10-21 12:50:19,32.8,81.3,5.0,0.02,-0.99,-0.13
2017-10-21 12:50:20,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:20,32.8,81.3,5.0,0.01,-0.99,-0.13
2017-10-21 12:50:21,32.8,81.3,5.0,0.05,-1.02,-0.18
2017-10-21 12:50:21,32.8,81.3,5.0,-0.03,-1.00,-0.07
2017-10-21 12:50:22,32.8,81.3,5.0,0.04,-0.99,-0.14
2017-10-21 12:50:22,32.8,81.3,5.0,-0.00,-0.99,-0.14
2017-10-21 12:50:23,32.8,81.3,5.0,0.01,-0.98,-0.15
2017-10-21 12:50:23,32.8,81.3,5.0,0.03,-0.99,-0.13
2017-10-21 12:50:24,32.8,81.3,5.0,0.01,-0.99,-0.14
2017-10-21 12:50:24,32.8,81.3,5.0,0.01,-0.99,-0.12
2017-10-21 12:50:25,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:50:25,32.8,81.3,5.0,0.11,-1.04,-0.09
2017-10-21 12:50:26,32.8,81.3,5.0,0.01,-0.99,-0.15
2017-10-21 12:50:26,32.8,81.3,5.0,0.01,-0.99,-0.12
2017-10-21 12:50:27,32.8,81.3,5.0,-0.02,-0.96,-0.12
2017-10-21 12:50:27,32.8,81.3,5.0,0.01,-0.99,-0.13
2017-10-21 12:50:28,32.8,81.3,5.0,0.01,-0.99,-0.14
2017-10-21 12:50:28,32.8,81.3,5.0,0.00,-0.99,-0.13
2017-10-21 12:50:29,32.8,81.3,5.0,0.04,-0.99,-0.13
2017-10-21 12:50:29,32.8,81.3,5.0,0.03,-0.99,-0.15
2017-10-21 12:50:30,32.8,81.3,5.0,-0.12,-0.89,-0.15
2017-10-21 12:50:30,32.8,81.3,5.0,-0.01,-0.99,-0.12
2017-10-21 12:50:31,32.8,81.3,5.0,0.03,-1.03,-0.09
2017-10-21 12:50:31,32.8,81.3,5.0,0.00,-0.99,-0.13
2017-10-21 12:50:32,32.8,81.3,5.0,-0.06,-0.97,-0.07
2017-10-21 12:50:32,32.8,81.3,5.0,0.08,-0.98,-0.17
2017-10-21 12:50:33,32.8,81.3,5.0,0.06,-0.98,-0.18
2017-10-21 12:50:33,32.8,81.3,5.0,0.10,-0.98,-0.20
2017-10-21 12:50:34,32.8,81.3,5.0,-0.01,-0.95,-0.21
2017-10-21 12:50:34,32.8,81.3,5.0,-0.02,-1.04,-0.16
2017-10-21 12:50:35,32.8,81.3,5.0,-0.05,-1.10,-0.16
2017-10-21 12:50:35,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:36,32.8,81.3,5.0,0.01,-0.99,-0.14
2017-10-21 12:50:36,32.8,81.3,5.0,0.01,-0.99,-0.14
2017-10-21 12:50:37,32.8,81.3,5.0,0.01,-0.99,-0.13
2017-10-21 12:50:37,32.8,81.3,5.0,0.02,-0.99,-0.15
2017-10-21 12:50:38,32.8,81.3,5.0,0.02,-0.99,-0.15
2017-10-21 12:50:38,32.8,81.3,5.0,0.02,-0.99,-0.15
2017-10-21 12:50:39,32.8,81.3,5.0,0.03,-1.00,-0.13
2017-10-21 12:50:39,32.8,81.3,5.0,0.03,-0.99,-0.07
2017-10-21 12:50:40,32.8,81.3,5.0,0.05,-0.98,-0.18
2017-10-21 12:50:40,32.8,81.3,5.0,-0.01,-0.99,-0.14
2017-10-21 12:50:41,32.8,81.3,5.0,0.03,-0.98,-0.16
2017-10-21 12:50:41,32.8,81.3,5.0,0.02,-0.99,-0.14
2017-10-21 12:50:42,32.8,81.3,5.0,0.04,-0.98,-0.22
2017-10-21 12:50:42,32.8,81.3,5.0,0.05,-0.99,-0.16
2017-10-21 12:50:43,32.8,81.3,5.0,0.05,-0.99,-0.18
2017-10-21 12:50:43,32.8,81.3,5.0,0.05,-0.92,-0.16
2017-10-21 12:50:44,32.8,81.3,5.0,-0.00,-0.98,-0.12
2017-10-21 12:50:44,32.8,81.3,5.0,0.01,-0.98,-0.13
2017-10-21 12:50:45,32.8,81.3,5.0,0.02,-0.99,-0.16
2017-10-21 12:50:45,32.8,81.3,5.0,0.07,-0.99,-0.16
2017-10-21 12:50:46,32.8,81.3,5.0,0.04,-0.99,-0.14
2017-10-21 12:50:46,32.8,81.3,5.0,-0.07,-0.92,-0.31
2017-10-21 12:50:47,32.8,81.3,5.0,0.06,-1.00,-0.19
2017-10-21 12:50:47,32.8,81.3,5.0,0.05,-1.00,-0.17
2017-10-21 12:50:48,32.8,81.3,5.0,0.04,-0.96,-0.19
2017-10-21 12:50:48,32.8,81.3,5.0,0.08,-1.02,-0.16
2017-10-21 12:50:49,32.8,81.3,5.0,0.10,-0.79,-0.34
2017-10-21 12:50:49,32.8,81.3,5.0,0.26,-0.77,-0.62
2017-10-21 12:50:50,32.8,81.3,5.0,0.17,-0.83,-0.51
2017-10-21 12:50:50,32.8,81.3,5.0,0.17,-0.85,-0.52
2017-10-21 12:50:51,32.8,81.3,5.0,0.18,-1.09,-0.46
2017-10-21 12:50:51,32.8,81.3,5.0,-0.08,-0.94,-0.22
2017-10-21 12:50:52,32.8,81.3,5.0,-0.04,-0.95,-0.26
2017-10-21 12:50:52,32.8,81.3,5.0,-0.02,-0.98,-0.18
2017-10-21 12:50:53,32.8,81.3,5.0,0.00,-1.01,-0.24
2017-10-21 12:50:53,32.8,81.3,5.0,-0.03,-0.96,-0.29
2017-10-21 12:50:54,32.8,81.3,5.0,0.01,-0.98,-0.29
2017-10-21 12:50:54,32.8,81.3,5.0,-0.05,-0.94,-0.33
2017-10-21 12:50:55,32.8,81.3,5.0,-0.16,-0.92,-0.46
2017-10-21 12:50:55,32.8,81.3,5.0,0.01,-0.94,-0.33
2017-10-21 12:50:56,32.8,81.3,5.0,0.04,-0.96,-0.35
2017-10-21 12:50:56,32.8,81.3,5.0,0.06,-0.94,-0.41
2017-10-21 12:50:57,32.8,81.3,5.0,0.22,-0.95,-0.35
2017-10-21 12:50:57,32.8,81.3,5.0,0.15,-0.93,-0.28
2017-10-21 12:50:58,32.8,81.3,5.0,0.21,-0.95,-0.31
2017-10-21 12:50:58,32.8,81.3,5.0,0.24,-1.00,-0.21
2017-10-21 12:50:59,32.8,81.3,5.0,0.13,-0.94,-0.31
2017-10-21 12:50:59,32.8,81.3,5.0,0.08,-0.99,-0.25
2017-10-21 12:51:00,32.8,81.3,5.0,0.10,-0.98,-0.28
2017-10-21 12:51:00,32.8,81.3,5.0,0.07,-0.63,-0.34
2017-10-21 12:51:01,32.8,81.3,5.0,0.09,-0.94,-0.27
2017-10-21 12:51:01,32.8,81.3,5.0,0.13,-0.82,-0.37
2017-10-21 12:51:02,32.8,81.3,5.0,0.20,-0.85,-0.29
