Sensor ID, F8EA1B26FF86,,,,,
Timestamp,2017/10/21 11:36,,,,,
Samples,16382,,,,,
Interval,500ms,,,,,
,,,,,,
Sample #, Temperature, Humidity, Lux, Acc X, Acc Y, Acc Z
12:32:09,30.3,106.7,5,-0.56,-0.82,0.78
12:32:09,30.3,106.7,5,0.03,-0.97,-0.1
12:32:10,30.3,106.8,5,-0.29,-0.99,0.17
12:32:10,30.3,106.8,5,-0.4,-0.35,0.49
12:32:11,30.3,106.8,5,-0.23,-0.97,-0.02
12:32:11,30.3,106.8,5,-0.32,-0.32,0.6
12:32:12,30.3,106.7,5,-0.38,-1.05,0.19
12:32:12,30.3,106.7,5,-0.62,-0.73,0.92
12:32:13,30.3,106.8,5,-0.37,-1.03,0.4
12:32:13,30.3,106.7,5,-0.27,-1.72,0.52
12:32:14,30.3,106.8,5,-0.53,-0.58,0.36
12:32:14,30.3,106.8,5,0.32,-1.29,-0.22
12:32:15,30.3,106.8,5,0.04,-1.1,-0.2
12:32:15,30.3,106.8,5,-0.24,-1,0.21
12:32:16,30.3,106.8,5,-0.52,-0.99,0.66
12:32:16,30.3,106.8,5,-0.15,-0.97,-0.03
12:32:17,30.3,106.8,5,-0.3,-0.3,0.34
12:32:17,30.3,106.7,5,-0.33,-0.99,0.14
12:32:18,30.3,106.8,5,0,-1.39,-0.22
12:32:18,30.3,106.8,5,-0.1,-1.04,0.36
12:32:19,30.3,106.7,5,-0.16,-0.99,0.22
12:32:19,30.3,106.8,5,0.2,-1.19,-0.11
12:32:20,30.3,106.8,5,-0.25,-1.12,0.03
12:32:20,30.3,106.8,5,-0.11,-1.02,0.15
12:32:21,30.4,106.8,5,-0.24,-0.89,0.18
12:32:21,30.4,106.8,5,-0.22,-0.94,0.17
12:32:22,30.3,106.8,5,-0.22,-0.88,0.33
12:32:22,30.4,106.8,5,0.01,-0.96,0.32
12:32:23,30.3,106.8,5,0.06,-0.97,0.28
12:32:23,30.4,106.8,5,0.08,-0.97,0.28
12:32:24,30.4,106.8,5,0.08,-0.97,0.27
12:32:24,30.3,106.8,5,0.1,-0.97,0.26
12:32:25,30.3,106.8,5,0.09,-0.97,0.29
12:32:25,30.3,106.8,5,0.09,-0.97,0.27
12:32:26,30.3,106.8,5,0.1,-0.97,0.26
12:32:26,30.3,106.8,5,0.09,-0.97,0.29
12:32:27,30.4,106.8,5,0.1,-0.97,0.29
12:32:27,30.3,106.8,5,0.1,-0.97,0.28
12:32:28,30.3,106.8,5,0.09,-0.97,0.26
12:32:28,30.3,106.8,5,0.1,-0.97,0.28
12:32:29,30.4,106.8,5,0.1,-0.97,0.29
12:32:29,30.3,106.8,5,0.09,-0.97,0.28
12:32:30,30.3,106.8,5,0.08,-0.97,0.29
12:32:30,30.3,106.8,5,0.08,-0.97,0.28
12:32:31,30.4,106.8,5,0.08,-0.97,0.29
12:32:31,30.3,106.8,5,0.04,-0.96,0.27
12:32:32,30.3,106.8,5,0.01,-0.93,0.39
12:32:32,30.4,106.8,5,0.12,-1.02,0.18
12:32:33,30.4,106.8,5,0,-1.15,0.28
12:32:33,30.3,106.8,5,-0.19,-0.96,0.16
12:32:34,30.4,106.8,5,-0.5,-0.87,0.28
12:32:34,30.3,106.8,5,-0.11,-0.94,0.11
12:32:35,30.4,106.8,5,0.07,-1.32,-0.24
12:32:35,30.4,106.8,5,0.34,-1.19,-0.35
12:32:36,30.4,106.8,5,-0.28,-0.93,0.06
12:32:36,30.3,106.8,5,-0.59,-0.15,0.8
12:32:37,30.4,106.8,5,-0.51,-0.86,-0.1
12:32:37,30.3,106.8,5,-0.29,-0.97,0.14
12:32:38,30.4,106.8,5,-0.36,-0.52,0.51
12:32:38,30.4,106.8,5,-0.17,-0.98,0.29
12:32:39,30.4,106.8,5,-0.26,-0.97,0.08
12:32:39,30.4,106.8,5,-0.18,-0.64,0.63
12:32:40,30.4,106.8,5,0.23,-1.66,-0.04
12:32:40,30.4,106.8,5,-0.2,-0.98,0.14
12:32:41,30.4,106.8,5,-0.33,-0.47,0.43
12:32:41,30.4,106.8,5,-0.23,-0.96,0.21
12:32:42,30.4,106.8,5,-0.17,-0.98,0.13
12:32:42,30.3,106.8,5,0.02,-0.95,0.23
12:32:43,30.4,106.8,5,0.13,-1.01,0.24
12:32:43,30.4,106.8,5,0.17,-1,0.18
12:32:44,30.4,106.8,5,0.19,-0.99,0.23
12:32:44,30.4,106.8,5,0.15,-0.97,0.22
12:32:45,30.4,106.8,5,0.15,-0.98,0.19
12:32:45,30.4,106.8,5,0.19,-0.99,0.19
12:32:46,30.4,106.8,5,0.16,-0.98,0.2
12:32:46,30.4,106.8,5,0.17,-0.98,0.18
12:32:47,30.4,106.8,5,0.03,-0.95,0.4
12:32:47,30.4,106.8,5,-0.22,-1,0.09
12:32:48,30.4,106.8,5,-0.26,-0.92,0.18
12:32:48,30.4,106.8,5,-0.27,-0.75,0.7
12:32:49,30.4,106.8,5,-0.36,-0.97,0.4
12:32:49,30.4,106.8,5,-0.19,-1.01,0.15
12:32:50,30.4,106.8,5,0.15,-0.97,0.29
12:32:50,30.4,106.8,5,-0.11,-0.91,0.33
12:32:51,30.4,106.8,5,-0.27,-0.97,0.14
12:32:51,30.4,106.8,5,-0.4,-0.79,0.52
12:32:52,30.4,106.8,5,-0.11,-1.09,0.19
12:32:52,30.4,106.8,5,0.12,-1.42,0.25
12:32:53,30.4,106.8,5,-0.15,-0.97,0.16
12:32:53,30.4,106.8,5,-0.18,-1,0.23
12:32:54,30.4,106.8,5,0.11,-0.98,0.28
12:32:54,30.4,106.8,5,-0.02,-0.97,0.24
12:32:55,30.4,106.8,5,0.03,-0.99,0.2
12:32:55,30.4,106.9,5,0.14,-0.97,0.28
12:32:56,30.4,106.8,5,-0.07,-0.92,0.34
12:32:56,30.4,106.8,5,-0.27,-0.95,0.08
12:32:57,30.4,106.8,5,-0.21,-0.44,0.4
12:32:57,30.4,106.8,5,-0.09,-1.03,0.24
12:32:58,30.4,106.8,5,-0.02,-1.2,0.03
12:32:58,30.4,106.8,5,-0.22,-1.01,0.24
12:32:59,30.4,106.8,5,-0.26,-0.97,0.1
12:32:59,30.4,106.8,5,-0.08,-1.35,0.5
12:33:00,30.4,106.8,5,-0.51,-0.72,0.6
12:33:00,30.4,106.8,5,-0.24,-0.99,0.16
12:33:01,30.4,106.8,5,-0.64,-0.45,0.71
12:33:01,30.4,106.8,5,0.87,-2.04,-0.74
12:33:02,30.4,106.8,5,-0.2,-1.02,-0.02
12:33:02,30.4,106.8,5,-0.19,-1.06,0.33
12:33:03,30.4,106.9,5,-0.21,-0.95,0.14
12:33:03,30.4,106.8,5,0.14,-1.13,0.07
12:33:04,30.4,106.8,5,-0.29,-0.97,0.22
12:33:04,30.4,106.8,5,-0.21,-1.01,0.21
12:33:05,30.4,106.9,5,-0.16,-1.06,0.24
12:33:05,30.4,106.9,5,-0.07,-1.02,0.53
12:33:06,30.4,106.9,5,-0.27,-0.98,0.03
12:33:06,30.4,106.8,5,-0.25,-0.97,0.12
12:33:07,30.4,106.9,5,-0.14,-0.91,0.32
12:33:07,30.4,106.8,5,-0.21,-0.93,0.04
12:33:08,30.4,106.8,5,-0.17,-1.03,0.24
12:33:08,30.4,106.8,5,-0.1,-0.97,0.26
12:33:09,30.4,106.8,5,0.04,-1.02,0.28
12:33:09,30.4,106.8,5,-0.19,-0.9,0.17
12:33:10,30.4,106.8,5,-0.29,-0.94,0.14
12:33:10,30.4,106.9,5,-0.56,-0.52,0.67
12:33:11,30.4,106.9,5,1.61,-2.03,-0.95
12:33:11,30.4,106.8,5,-0.19,-1.11,0.1
12:33:12,30.4,106.9,5,-0.39,-1,0.59
12:33:12,30.4,106.9,5,-0.19,-0.96,0.17
12:33:13,30.4,106.9,5,-0.44,-0.42,0.51
12:33:13,30.4,106.9,5,-0.44,-0.53,0.7
12:33:14,30.4,106.9,5,-0.26,-0.98,0.24
12:33:14,30.4,106.9,5,-0.14,-0.89,0.52
12:33:15,30.4,106.9,5,-0.22,-1,0.22
12:33:15,30.4,106.9,5,0.28,-1.6,-0.21
12:33:16,30.4,106.9,5,0.07,-0.96,0.08
12:33:16,30.4,106.9,5,-0.26,-0.95,0.1
12:33:17,30.4,106.8,5,-0.3,-0.29,0.67
12:33:17,30.4,106.9,5,-0.05,-0.65,0.87
12:33:18,30.4,106.9,5,-0.13,-0.91,0.11
12:33:18,30.4,106.9,5,-0.27,-0.94,0.13
12:33:19,30.4,106.9,5,-0.29,-0.99,0.15
12:33:19,30.4,106.9,5,-0.04,-0.63,0.48
12:33:20,30.4,106.9,5,-0.18,-0.94,0.12
12:33:20,30.4,106.8,5,-0.09,-0.67,0.49
12:33:21,30.4,106.9,5,-0.3,-0.88,0.18
12:33:21,30.4,106.9,5,-0.56,-0.76,0.56
12:33:22,30.4,106.9,5,-0.16,-0.9,0.2
12:33:22,30.4,106.9,5,-0.46,-0.52,0.52
12:33:23,30.4,106.9,5,-0.19,-0.98,0.26
12:33:23,30.4,106.9,5,-0.72,-0.49,0.6
12:33:24,30.4,106.9,5,-0.4,-0.67,0.58
12:33:24,30.4,106.9,5,0.31,-1.31,-0.45
12:33:25,30.4,106.9,5,0.21,-1.07,-0.28
12:33:25,30.4,106.9,5,-0.28,-0.93,0.23
12:33:26,30.4,106.9,5,-0.4,-0.43,0.51
12:33:26,30.4,106.9,5,-0.5,-0.95,0.12
12:33:27,30.4,106.9,5,0.24,-1.6,-0.13
12:33:27,30.4,106.9,5,0.07,-1.02,-0.01
12:33:28,30.4,106.9,5,-0.13,-0.99,0.08
12:33:28,30.4,106.9,5,-0.28,-0.84,0.64
12:33:29,30.4,106.9,5,0.04,-0.95,0.29
12:33:29,30.4,106.9,5,0.15,-0.99,0.2
12:33:30,30.4,106.9,5,0.12,-0.98,0.21
12:33:30,30.4,106.9,5,0.13,-0.99,0.2
12:33:31,30.4,106.9,5,0.13,-0.94,0.27
12:33:31,30.4,106.9,5,0.08,-1.02,0.25
12:33:32,30.4,106.9,5,-0.22,-0.98,0.14
12:33:32,30.4,106.9,5,-0.1,-1.24,0.19
12:33:33,30.4,106.9,5,0.18,-1.3,-0.21
12:33:33,30.4,106.9,5,-0.04,-0.92,0.31
12:33:34,30.4,106.9,5,-0.13,-1,0.12
12:33:34,30.4,106.9,5,-0.12,-0.99,0.2
12:33:35,30.4,106.9,5,-0.16,-0.98,0.24
12:33:35,30.4,106.9,5,0.13,-0.98,0.19
12:33:36,30.4,106.9,5,0.11,-0.96,0.2
12:33:36,30.4,106.9,5,0.14,-0.97,0.23
12:33:37,30.4,106.9,5,0.15,-0.98,0.2
12:33:37,30.4,106.9,5,0.15,-0.97,0.23
12:33:38,30.4,106.9,5,0.15,-0.98,0.22
12:33:38,30.4,106.9,5,0.12,-0.98,0.2
12:33:39,30.4,106.9,5,0.14,-0.97,0.26
12:33:39,30.4,106.9,5,0.13,-0.97,0.23
12:33:40,30.4,106.9,5,0.14,-0.97,0.23
12:33:40,30.4,107,5,0.05,-0.93,0.21
12:33:41,30.4,107,5,-0.08,-1,0.28
12:33:41,30.4,107,5,-0.28,-0.96,0.12
12:33:42,30.4,106.9,5,-0.19,-1.09,0.3
12:33:42,30.4,106.9,5,-0.32,-0.57,0.67
12:33:43,30.4,107,5,-0.16,-0.98,0.34
12:33:43,30.4,107,5,-0.18,-0.98,0.21
12:33:44,30.5,106.9,5,-0.16,-0.94,0.16
12:33:44,30.5,107,5,-0.14,-0.97,0.28
12:33:45,30.4,107,5,-0.15,-0.95,0.34
12:33:45,30.5,107,5,0.13,-1.06,0.25
12:33:46,30.4,107,5,0.04,-0.97,0.3
12:33:46,30.4,107,5,0.04,-0.96,0.3
12:33:47,30.4,107,5,0.09,-1.04,0.26
12:33:47,30.4,107,5,0.02,-0.97,0.29
12:33:48,30.4,107,5,0.04,-0.99,0.29
12:33:48,30.4,107,5,0.02,-0.96,0.31
12:33:49,30.4,107,5,-0.02,-0.95,0.27
12:33:49,30.4,107,5,-0.08,-0.88,0.39
12:33:50,30.4,107,5,0.04,-1,0.24
12:33:50,30.4,107,5,0,-0.97,0.3
12:33:51,30.4,107,5,0.06,-0.97,0.32
12:33:51,30.5,107,5,0,-0.94,0.33
12:33:52,30.4,107,5,0.04,-1.01,0.26
12:33:52,30.5,107,5,0.01,-0.96,0.32
12:33:53,30.4,107,5,0.02,-0.95,0.31
12:33:53,30.4,107,5,-0.05,-0.89,0.35
12:33:54,30.4,107,5,-0.03,-0.91,0.34
12:33:54,30.4,107,5,0.22,-1.19,0.25
12:33:55,30.5,107,5,-0.11,-0.99,0.15
12:33:55,30.5,107,5,-0.08,-0.94,0.32
12:33:56,30.5,107,5,-0.09,-0.91,0.35
12:33:56,30.5,107,5,0.28,-1.31,0.14
12:33:57,30.4,107,5,0.37,-1.41,0.21
12:33:57,30.5,107,5,0,-0.99,0.32
12:33:58,30.5,107,5,0.02,-0.98,0.27
12:33:58,30.5,107,5,0.01,-0.98,0.3
12:33:59,30.5,107,5,-0.08,-0.93,0.31
12:33:59,30.4,107,5,0.06,-1.05,0.26
12:34:00,30.5,107,5,-0.1,-0.91,0.37
12:34:00,30.4,107,5,-0.14,-0.89,0.26
12:34:01,30.4,107,5,-0.23,-0.98,0.07
12:34:01,30.5,107,5,-0.31,-0.96,0.15
12:34:02,30.5,107,5,-0.28,-0.49,0.5
12:34:02,30.5,107,5,-0.27,-1,0.19
12:34:03,30.5,107,5,-1.03,-0.75,1.03
12:34:03,30.5,107,5,-0.43,-1.05,0.2
12:34:04,30.4,107,5,-0.76,-0.3,0.59
12:34:04,30.5,107,5,-0.13,-0.97,0.15
12:34:05,30.5,107,5,-0.12,-0.98,0.13
12:34:05,30.4,107,5,-0.1,-0.95,0.28
12:34:06,30.5,107,5,0.07,-0.94,0.27
12:34:06,30.5,107,5,0.14,-0.97,0.26
12:34:07,30.5,107,5,0.1,-0.97,0.21
12:34:07,30.5,107,5,0.13,-0.98,0.22
12:34:08,30.4,107,5,0.11,-0.98,0.22
12:34:08,30.5,107,5,0.12,-0.98,0.22
12:34:09,30.5,107,5,0.15,-0.98,0.2
12:34:09,30.5,107,5,0.13,-0.98,0.21
12:34:10,30.5,107,5,0.13,-0.98,0.21
12:34:10,30.5,107,5,0.14,-0.98,0.22
12:34:11,30.5,107,5,0.12,-0.98,0.22
12:34:11,30.5,107,5,0.13,-0.98,0.22
12:34:12,30.5,107,5,0.12,-0.98,0.2
12:34:12,30.5,107,5,0.08,-0.98,0.22
12:34:13,30.5,107,5,0.17,-0.96,0.24
12:34:13,30.5,107,5,-0.16,-0.95,0.29
12:34:14,30.5,107,5,-0.21,-0.97,0.17
12:34:14,30.5,107,5,-0.13,-0.98,0.14
12:34:15,30.5,107,5,-0.07,-0.99,0.23
12:34:15,30.5,107,5,-0.07,-1,0.19
12:34:16,30.5,107,5,-0.12,-0.98,0.2
12:34:16,30.5,107,5,-0.1,-0.98,0.2
12:34:17,30.5,107,5,0.05,-0.99,0.19
12:34:17,30.5,107,5,0.09,-0.94,0.2
12:34:18,30.5,107,5,0.12,-0.98,0.25
12:34:18,30.5,107.1,5,0.11,-0.99,0.17
12:34:19,30.5,107,5,0.16,-0.97,0.21
12:34:19,30.5,107,5,0.17,-0.97,0.24
12:34:20,30.5,107,5,0.23,-1,0.13
12:34:20,30.5,107,5,0.19,-0.98,0.1
12:34:21,30.5,107.1,5,0.19,-0.99,0.11
12:34:21,30.5,107.1,5,0.18,-0.99,0.06
12:34:22,30.5,107,5,0.21,-0.99,0.08
12:34:22,30.5,107.1,5,0.19,-0.99,0.09
12:34:23,30.5,107,5,0.19,-1,0.13
12:34:23,30.5,107,5,0.15,-1,0.1
12:34:24,30.5,107.1,5,0.17,-0.99,0.14
12:34:24,30.5,107,5,0.19,-0.99,0.07
12:34:25,30.5,107.1,5,0.19,-0.99,0.11
12:34:25,30.5,107.1,5,0.2,-0.98,0.1
12:34:26,30.5,107,5,0.19,-0.99,0.11
12:34:26,30.5,107,5,0.2,-0.99,0.12
12:34:27,30.5,107,5,0.19,-0.99,0.1
12:34:27,30.5,107.1,5,0.2,-0.99,0.11
12:34:28,30.5,107,5,0.19,-0.98,0.13
12:34:28,30.5,107.1,5,0.2,-0.99,0.09
12:34:29,30.5,107,5,0.23,-1.01,0.13
12:34:29,30.5,107,5,-0.16,-1,0.36
12:34:30,30.5,107.1,5,-0.33,-0.99,0.2
12:34:30,30.5,107,5,0.15,-1.18,-0.08
12:34:31,30.5,107,5,-0.17,-1.06,0.2
12:34:31,30.5,107,5,-0.2,-0.96,0.15
12:34:32,30.5,107,5,-0.34,-0.43,0.7
12:34:32,30.5,107,5,0.25,-1.71,-0.54
12:34:33,30.5,107,5,-0.2,-0.98,0.16
12:34:33,30.5,107.1,5,-0.4,-0.35,0.35
12:34:34,30.5,107,6,-0.1,-1,0.11
12:34:34,30.5,107.1,6,0.3,-1.45,-0.19
12:34:35,30.5,107.1,5,0.11,-1.13,-0.33
12:34:35,30.5,107,5,-0.19,-1.01,0.11
12:34:36,30.5,107.1,5,-0.28,-1.18,0.33
12:34:36,30.5,107.1,5,-0.09,-0.98,0.06
12:34:37,30.5,107.1,5,-0.2,-1.01,0.1
12:34:37,30.5,107,5,0.17,-0.87,0.43
12:34:38,30.5,107.1,5,-0.06,-1.03,0.46
12:34:38,30.5,107.1,6,-0.17,-1,0.13
12:34:39,30.5,107.1,5,0.17,-1.09,0.24
12:34:39,30.5,107.1,6,-0.67,-0.5,0.78
12:34:40,30.5,107.1,6,-0.21,-0.97,0.18
12:34:40,30.5,107.1,6,-0.13,-1.29,0.03
12:34:41,30.5,107.1,6,-0.52,-0.85,0.1
12:34:41,30.5,107.1,6,-0.26,-0.96,0.16
12:34:42,30.5,107.1,6,-0.21,-0.35,0.6
12:34:42,30.5,107.1,7,-0.38,-1.12,0.23
12:34:43,30.5,107.1,6,0.57,-1.78,-0.25
12:34:43,30.5,107.1,6,-1.01,-0.41,0.65
12:34:44,30.5,107.1,6,-0.26,-1.08,0.12
12:34:44,30.5,107.1,6,-0.78,-0.84,0.91
12:34:45,30.5,107.1,6,-0.26,-0.91,0.2
12:34:45,30.5,107.1,6,-0.3,-0.26,0.44
12:34:46,30.5,107.1,6,-0.22,-0.95,0.07
12:34:46,30.5,107.1,6,-0.6,-0.25,0.28
12:34:47,30.5,107.1,6,-0.19,-1.13,0.14
12:34:47,30.5,107.1,6,-0.94,0.29,0.81
12:34:48,30.5,107.1,6,-0.23,-0.94,0.24
12:34:48,30.5,107.1,6,-0.8,-0.8,0.51
12:34:49,30.5,107.1,6,-0.84,-0.93,0.29
12:34:49,30.5,107.1,6,-0.15,-1.08,0.06
12:34:50,30.5,107.1,6,-0.08,-0.94,0.56
12:34:50,30.5,107.1,6,-0.27,-0.96,0.08
12:34:51,30.5,107.1,6,-0.49,-0.61,0.84
12:34:51,30.5,107.1,6,0.29,-0.86,0.03
12:34:52,30.5,107.1,6,-0.26,-0.97,0.17
12:34:52,30.5,107.1,6,-0.56,-0.54,0.6
12:34:53,30.5,107.1,6,-0.12,-0.97,0.16
12:34:53,30.5,107.1,6,0,-0.98,0.29
12:34:54,30.5,107.1,6,0.18,-0.97,0.22
12:34:54,30.5,107.1,6,0.19,-1.02,0.1
12:34:55,30.5,107.1,6,0.18,-0.99,0.18
12:34:55,30.5,107.1,6,0.16,-1,0.14
12:34:56,30.5,107.1,6,0.17,-0.99,0.14
12:34:56,30.5,107.1,6,0.16,-0.99,0.16
12:34:57,30.5,107.1,6,0.17,-0.98,0.17
12:34:57,30.5,107.1,6,0.18,-0.98,0.17
12:34:58,30.5,107.1,6,0.18,-0.98,0.18
12:34:58,30.5,107.1,6,0.19,-0.98,0.18
12:34:59,30.5,107.1,6,0.18,-0.98,0.17
12:34:59,30.5,107.1,6,0.18,-0.98,0.18
12:35:00,30.5,107.1,6,0.18,-0.98,0.18
12:35:00,30.5,107.1,6,0.19,-0.99,0.16
12:35:01,30.5,107.1,6,0.18,-0.98,0.18
12:35:01,30.5,107.1,6,0.18,-0.98,0.18
12:35:02,30.5,107.2,6,0.18,-0.98,0.17
12:35:02,30.5,107.1,6,0.19,-0.98,0.17
12:35:03,30.5,107.2,6,0.19,-0.98,0.18
12:35:03,30.5,107.2,6,0.19,-0.98,0.19
12:35:04,30.5,107.2,6,0.19,-0.98,0.14
12:35:04,30.5,107.1,6,0.19,-0.98,0.18
12:35:05,30.5,107.2,6,-0.04,-0.88,0.29
12:35:05,30.5,107.1,6,-0.26,-0.95,0.15
12:35:06,30.5,107.2,6,-0.37,-1.08,0.33
12:35:06,30.5,107.2,6,-0.02,-0.94,-0.06
12:35:07,30.5,107.2,6,-0.27,-0.94,-0.04
12:35:07,30.6,107.2,6,-0.27,-0.27,0.76
12:35:08,30.5,107.2,6,-0.4,-1.04,0.36
12:35:08,30.6,107.2,6,-1.08,-1.24,0.9
12:35:09,30.5,107.2,6,-0.59,-0.77,-0.5
12:35:09,30.6,107.2,6,0.84,-1.83,-0.72
12:35:10,30.6,107.2,6,-0.88,-0.21,1.14
12:35:10,30.6,107.2,6,0.61,-1.57,-0.64
12:35:11,30.6,107.2,6,-0.95,-0.72,0.24
12:35:11,30.6,107.2,6,0.07,-1.24,-0.03
12:35:12,30.6,107.2,6,0.02,-1.28,0.24
12:35:12,30.6,107.2,6,-0.06,-1.01,0.07
12:35:13,30.6,107.2,6,-0.57,-1.14,0.61
12:35:13,30.6,107.2,6,-0.19,-0.94,0.29
12:35:14,30.6,107.2,6,-0.61,-0.93,0.68
12:35:14,30.6,107.2,6,-0.28,-0.89,0.25
12:35:15,30.6,107.2,6,-0.54,-0.91,0.9
12:35:15,30.5,107.2,7,-0.26,-0.98,0.14
12:35:16,30.6,107.2,6,-0.62,-0.96,0.61
12:35:16,30.6,107.2,7,-0.2,-1.03,0.16
12:35:17,30.6,107.2,6,-0.55,-0.89,0.79
12:35:17,30.6,107.2,7,-0.23,-1.05,0.16
12:35:18,30.6,107.2,6,-0.48,-0.91,0.43
12:35:18,30.6,107.2,7,0,-1.2,0
12:35:19,30.6,107.2,6,0.29,-1.06,-0.52
12:35:19,30.6,107.2,6,0.28,-1.48,-0.19
12:35:20,30.6,107.2,6,-1.44,-0.19,0.75
12:35:20,30.6,107.2,6,0.66,-1.59,-0.57
12:35:21,30.6,107.2,6,-0.69,-0.07,1.12
12:35:21,30.6,107.2,6,1.04,-2.04,-0.6
12:35:22,30.6,107.2,6,0.33,0.25,1.12
12:35:22,30.6,107.2,6,-2.01,-1.66,0.98
12:35:23,30.6,107.2,6,-0.98,0.38,1.11
12:35:23,30.6,107.2,6,-1.14,-1.55,0.73
12:35:24,30.6,107.3,6,-0.41,-2.04,-0.93
12:35:24,30.6,107.2,6,-0.08,-1.16,-0.04
12:35:25,30.6,107.3,6,-0.07,-0.96,0.54
12:35:25,30.6,107.2,6,-0.04,-0.98,0.12
12:35:26,30.6,107.2,6,-0.38,-0.85,0.3
12:35:26,30.6,107.2,5,-0.68,-0.76,0.55
12:35:27,30.6,107.2,6,0.32,-1.03,0.06
12:35:27,30.6,107.2,5,0.32,-0.96,0.22
12:35:28,30.6,107.2,5,0.1,-0.96,-0.03
12:35:28,30.6,107.3,6,0.4,-1,-0.31
12:35:29,30.6,107.3,6,0.21,-0.9,-0.33
12:35:29,30.6,107.3,6,0.1,-0.83,-0.48
12:35:30,30.6,107.3,5,0.18,-0.8,-0.54
12:35:30,30.6,107.3,5,-0.02,-0.77,-0.62
12:35:31,30.6,107.3,5,0.2,-0.94,-0.2
12:35:31,30.6,107.3,5,0.45,-0.75,-0.58
12:35:32,30.6,107.3,5,0.58,-1.09,-0.45
12:35:32,30.6,107.3,5,0.19,-0.93,-0.25
12:35:33,30.6,107.3,5,0.31,-0.94,-0.21
12:35:33,30.6,107.3,5,0.25,-0.93,-0.27
12:35:34,30.6,107.3,5,0.3,-0.93,-0.24
12:35:34,30.6,107.3,5,0.3,-0.94,-0.22
12:35:35,30.6,107.3,5,0.32,-0.93,-0.2
12:35:35,30.6,107.3,5,0.31,-0.93,-0.2
12:35:36,30.6,107.3,5,0.32,-0.93,-0.2
12:35:36,30.6,107.3,5,0.32,-0.94,-0.22
12:35:37,30.6,107.3,5,0.32,-0.94,-0.2
12:35:37,30.6,107.3,5,0.32,-0.95,-0.22
12:35:38,30.6,107.3,5,0.32,-0.94,-0.21
12:35:38,30.6,107.3,5,0.32,-0.95,-0.19
12:35:39,30.6,107.3,5,0.37,-0.94,-0.17
12:35:39,30.6,107.3,5,0.33,-0.94,-0.21
12:35:40,30.6,107.3,5,0.32,-0.94,-0.21
12:35:40,30.6,107.3,5,0.32,-0.95,-0.19
12:35:41,30.6,107.3,5,0.32,-0.94,-0.21
12:35:41,30.6,107.3,5,0.13,-0.95,-0.22
12:35:42,30.6,107.3,5,0.07,-0.69,-0.57
12:35:42,30.6,107.3,5,0.27,-0.72,-0.65
12:35:43,30.6,107.3,5,0.11,-0.64,-0.65
12:35:43,30.6,107.3,5,0.44,-0.66,-0.62
12:35:44,30.6,107.4,5,0.35,-0.69,-0.7
12:35:44,30.6,107.3,5,0.63,-0.65,-0.48
12:35:45,30.6,107.3,5,0.7,-0.58,-0.43
12:35:45,30.6,107.3,5,0.54,-0.63,-0.57
12:35:46,30.6,107.3,5,0.61,-0.65,-0.54
12:35:46,30.6,107.4,5,0.55,-0.63,-0.59
12:35:47,30.6,107.3,5,0.5,-0.65,-0.6
12:35:47,30.6,107.3,5,0.48,-0.65,-0.63
12:35:48,30.6,107.3,5,0.49,-0.65,-0.61
12:35:48,30.6,107.3,5,0.39,-0.65,-0.63
12:35:49,30.6,107.4,5,0.47,-0.63,-0.63
12:35:49,30.6,107.4,5,0.47,-0.64,-0.62
12:35:50,30.6,107.4,5,0.52,-0.64,-0.59
12:35:50,30.6,107.4,5,0.47,-0.64,-0.63
12:35:51,30.6,107.4,5,0.49,-0.64,-0.61
12:35:51,30.6,107.4,5,0.48,-0.64,-0.61
12:35:52,30.6,107.4,5,0.48,-0.64,-0.62
12:35:52,30.6,107.4,5,0.49,-0.64,-0.61
12:35:53,30.6,107.4,5,0.47,-0.65,-0.62
12:35:53,30.6,107.4,5,0.49,-0.63,-0.6
12:35:54,30.6,107.4,5,0.49,-0.64,-0.61
12:35:54,30.6,107.4,5,0.48,-0.64,-0.62
12:35:55,30.6,107.4,5,0.5,-0.64,-0.6
12:35:55,30.6,107.4,5,0.48,-0.65,-0.62
12:35:56,30.6,107.4,5,0.68,-0.62,-0.48
12:35:56,30.6,107.4,5,0.78,-0.55,-0.48
12:35:57,30.6,107.4,5,0.69,-0.51,-0.51
12:35:57,30.6,107.4,5,0.57,-0.58,-0.61
12:35:58,30.6,107.4,5,0.55,-0.58,-0.62
12:35:58,30.6,107.4,5,0.52,-0.59,-0.64
12:35:59,30.6,107.4,5,0.52,-0.59,-0.64
12:35:59,30.6,107.4,5,0.5,-0.59,-0.65
12:36:00,30.6,107.4,5,0.52,-0.59,-0.65
12:36:00,30.6,107.4,5,0.52,-0.59,-0.63
12:36:01,30.6,107.4,5,0.52,-0.6,-0.65
12:36:01,30.6,107.4,5,0.53,-0.6,-0.64
12:36:02,30.6,107.4,5,0.5,-0.6,-0.64
12:36:02,30.6,107.4,5,0.51,-0.59,-0.65
12:36:03,30.6,107.4,5,0.52,-0.6,-0.64
12:36:03,30.6,107.4,5,0.5,-0.6,-0.65
12:36:04,30.6,107.4,5,0.51,-0.59,-0.64
12:36:04,30.6,107.4,5,0.52,-0.6,-0.64
12:36:05,30.6,107.4,5,0.51,-0.6,-0.65
12:36:05,30.6,107.4,5,0.51,-0.59,-0.63
12:36:06,30.6,107.4,5,0.52,-0.6,-0.65
